,Cost,interations
0,5,0
1,5,1
2,6,2
3,7,3
4,7,4
5,7,5
6,7,6
7,7,7
8,7,8
9,7,9
10,7,10
11,7,11
12,7,12
13,7,13
14,7,14
15,8,15
16,6,16
17,5,17
18,7,18
19,7,19
20,7,20
21,6,21
22,6,22
23,6,23
24,6,24
25,7,25
26,7,26
27,7,27
28,7,28
29,7,29
30,8,30
31,7,31
32,7,32
33,7,33
34,8,34
35,5,35
36,5,36
37,5,37
38,4,38
39,5,39
40,6,40
41,6,41
42,4,42
43,3,43
44,5,44
45,3,45
46,2,46
47,4,47
48,5,48
49,5,49
50,6,50
51,5,51
52,6,52
53,7,53
54,7,54
55,7,55
56,7,56
57,7,57
58,7,58
59,7,59
60,6,60
61,5,61
62,7,62
63,8,63
64,8,64
65,7,65
66,8,66
67,4,67
68,3,68
69,3,69
70,4,70
71,5,71
72,6,72
73,6,73
74,4,74
75,4,75
76,5,76
77,5,77
78,5,78
79,6,79
80,3,80
81,3,81
82,4,82
83,4,83
84,5,84
85,6,85
86,7,86
87,7,87
88,7,88
89,7,89
90,7,90
91,7,91
92,8,92
93,7,93
94,6,94
95,7,95
96,7,96
97,7,97
98,8,98
99,5,99
100,5,100
101,6,101
102,7,102
103,7,103
104,7,104
105,6,105
106,7,106
107,7,107
108,7,108
109,7,109
110,6,110
111,5,111
112,7,112
113,8,113
114,8,114
115,7,115
116,8,116
117,4,117
118,4,118
119,4,119
120,4,120
121,5,121
122,4,122
123,5,123
124,6,124
125,7,125
126,7,126
127,7,127
128,6,128
129,6,129
130,5,130
131,6,131
132,3,132
133,2,133
134,1,134
135,2,135
136,0,136
