,Cost,interations
0,8,0
1,8,1
2,7,2
3,6,3
4,6,4
5,6,5
6,5,6
7,4,7
8,4,8
9,4,9
10,6,10
11,7,11
12,8,12
13,7,13
14,6,14
15,6,15
16,6,16
17,6,17
18,7,18
19,6,19
20,6,20
21,6,21
22,6,22
23,7,23
24,8,24
25,8,25
26,8,26
27,7,27
28,7,28
29,6,29
30,6,30
31,5,31
32,5,32
33,5,33
34,5,34
35,5,35
36,5,36
37,5,37
38,4,38
39,5,39
40,5,40
41,6,41
42,4,42
43,3,43
44,4,44
45,5,45
46,6,46
47,5,47
48,8,48
49,8,49
50,7,50
51,7,51
52,7,52
53,7,53
54,7,54
55,7,55
56,7,56
57,8,57
58,8,58
59,8,59
60,7,60
61,6,61
62,7,62
63,7,63
64,6,64
65,7,65
66,8,66
67,8,67
68,8,68
69,7,69
70,7,70
71,6,71
72,8,72
73,7,73
74,6,74
75,6,75
76,6,76
77,6,77
78,6,78
79,6,79
80,6,80
81,5,81
82,6,82
83,7,83
84,8,84
85,7,85
86,6,86
87,5,87
88,6,88
89,8,89
90,8,90
91,7,91
92,6,92
93,6,93
94,5,94
95,8,95
96,8,96
97,7,97
98,8,98
99,7,99
100,6,100
101,7,101
102,8,102
103,8,103
104,8,104
105,8,105
106,8,106
107,8,107
108,8,108
109,8,109
110,7,110
111,8,111
112,8,112
113,8,113
114,8,114
115,7,115
116,8,116
117,8,117
118,8,118
119,8,119
120,8,120
121,8,121
122,8,122
123,8,123
124,8,124
125,7,125
126,8,126
127,8,127
128,8,128
129,8,129
130,7,130
131,8,131
132,8,132
133,8,133
134,7,134
135,8,135
136,7,136
137,7,137
138,7,138
139,6,139
140,6,140
141,6,141
142,6,142
143,6,143
144,7,144
145,6,145
146,7,146
147,7,147
148,7,148
149,6,149
150,5,150
151,5,151
152,4,152
153,6,153
154,7,154
155,7,155
156,8,156
157,8,157
158,8,158
159,7,159
160,7,160
161,7,161
162,6,162
163,7,163
164,7,164
165,6,165
166,8,166
167,7,167
168,7,168
169,7,169
170,7,170
171,7,171
172,7,172
173,7,173
174,7,174
175,6,175
176,7,176
177,7,177
178,6,178
179,5,179
180,7,180
181,7,181
182,7,182
183,8,183
184,7,184
185,7,185
186,7,186
187,7,187
188,7,188
189,6,189
190,7,190
191,7,191
192,7,192
193,6,193
194,6,194
195,5,195
196,7,196
197,8,197
198,8,198
199,7,199
200,8,200
201,6,201
202,5,202
203,4,203
204,5,204
205,5,205
206,4,206
207,6,207
208,5,208
209,5,209
210,5,210
211,6,211
212,7,212
213,3,213
214,3,214
215,3,215
216,4,216
217,6,217
218,5,218
219,5,219
220,5,220
221,5,221
222,6,222
223,7,223
224,7,224
225,5,225
226,5,226
227,6,227
228,4,228
229,3,229
230,5,230
231,5,231
232,5,232
233,6,233
234,5,234
235,4,235
236,4,236
237,3,237
238,4,238
239,5,239
240,4,240
241,4,241
242,4,242
243,5,243
244,4,244
245,5,245
246,6,246
247,6,247
248,5,248
249,6,249
250,3,250
251,2,251
252,1,252
253,2,253
254,0,254
