,Cost,interations
0,17,0
1,16,1
2,16,2
3,15,3
4,14,4
5,13,5
6,14,6
7,13,7
8,12,8
9,12,9
10,11,10
11,10,11
12,11,12
13,10,13
14,9,14
15,8,15
16,8,16
17,7,17
18,6,18
19,7,19
20,8,20
21,8,21
22,8,22
23,7,23
24,8,24
25,8,25
26,9,26
27,9,27
28,8,28
29,9,29
30,8,30
31,8,31
32,7,32
33,6,33
34,7,34
35,8,35
36,8,36
37,8,37
38,9,38
39,8,39
40,9,40
41,8,41
42,9,42
43,9,43
44,8,44
45,9,45
46,8,46
47,8,47
48,9,48
49,8,49
50,9,50
51,9,51
52,8,52
53,9,53
54,8,54
55,7,55
56,8,56
57,7,57
58,7,58
59,6,59
60,7,60
61,8,61
62,8,62
63,7,63
64,8,64
65,8,65
66,7,66
67,8,67
68,8,68
69,7,69
70,8,70
71,8,71
72,8,72
73,7,73
74,7,74
75,6,75
76,7,76
77,8,77
78,8,78
79,8,79
80,8,80
81,7,81
82,8,82
83,8,83
84,7,84
85,8,85
86,7,86
87,8,87
88,8,88
89,8,89
90,8,90
91,8,91
92,7,92
93,7,93
94,8,94
95,8,95
96,8,96
97,8,97
98,7,98
99,8,99
100,8,100
101,7,101
102,6,102
103,5,103
104,4,104
105,5,105
106,4,106
107,5,107
108,4,108
109,5,109
110,6,110
111,6,111
112,6,112
113,6,113
114,6,114
115,7,115
116,7,116
117,7,117
118,7,118
119,7,119
120,6,120
121,7,121
122,7,122
123,6,123
124,7,124
125,7,125
126,7,126
127,6,127
128,7,128
129,7,129
130,6,130
131,7,131
132,7,132
133,6,133
134,7,134
135,7,135
136,6,136
137,7,137
138,6,138
139,5,139
140,4,140
141,4,141
142,5,142
143,5,143
144,6,144
145,5,145
146,6,146
147,6,147
148,6,148
149,6,149
150,5,150
151,4,151
152,5,152
153,4,153
154,5,154
155,6,155
156,6,156
157,6,157
158,5,158
159,6,159
160,6,160
161,5,161
162,6,162
163,6,163
164,6,164
165,6,165
166,5,166
167,4,167
168,5,168
169,4,169
170,5,170
171,6,171
172,6,172
173,6,173
174,6,174
175,7,175
176,6,176
177,7,177
178,7,178
179,6,179
180,7,180
181,6,181
182,7,182
183,6,183
184,5,184
185,4,185
186,5,186
187,6,187
188,5,188
189,6,189
190,6,190
191,5,191
192,6,192
193,5,193
194,4,194
195,5,195
196,6,196
197,6,197
198,6,198
199,5,199
200,4,200
201,5,201
202,6,202
203,6,203
204,5,204
205,6,205
206,5,206
207,6,207
208,6,208
209,5,209
210,6,210
211,5,211
212,6,212
213,6,213
214,6,214
215,6,215
216,5,216
217,5,217
218,4,218
219,5,219
220,6,220
221,6,221
222,6,222
223,5,223
224,5,224
225,4,225
226,5,226
227,6,227
228,6,228
229,5,229
230,6,230
231,5,231
232,6,232
233,6,233
234,6,234
235,6,235
236,5,236
237,5,237
238,6,238
239,5,239
240,4,240
241,5,241
242,6,242
243,5,243
244,4,244
245,5,245
246,6,246
247,5,247
248,4,248
249,5,249
250,6,250
251,6,251
252,6,252
253,5,253
254,6,254
255,6,255
256,6,256
257,6,257
258,5,258
259,6,259
260,6,260
261,5,261
262,6,262
263,6,263
264,6,264
265,6,265
266,5,266
267,4,267
268,5,268
269,6,269
270,6,270
271,6,271
272,6,272
273,6,273
274,6,274
275,6,275
276,6,276
277,6,277
278,6,278
279,6,279
280,5,280
281,6,281
282,6,282
283,6,283
284,7,284
285,7,285
286,6,286
287,7,287
288,7,288
289,6,289
290,5,290
291,4,291
292,5,292
293,6,293
294,6,294
295,6,295
296,7,296
297,6,297
298,7,298
299,6,299
300,5,300
301,4,301
302,3,302
303,2,303
304,1,304
305,0,305
