,Cost,interations
0,16,0
1,15,1
2,14,2
3,13,3
4,14,4
5,13,5
6,12,6
7,12,7
8,11,8
9,10,9
10,11,10
11,10,11
12,9,12
13,8,13
14,8,14
15,7,15
16,6,16
17,7,17
18,8,18
19,8,19
20,8,20
21,7,21
22,8,22
23,8,23
24,9,24
25,8,25
26,9,26
27,8,27
28,7,28
29,8,29
30,8,30
31,7,31
32,7,32
33,6,33
34,7,34
35,8,35
36,7,36
37,8,37
38,8,38
39,7,39
40,7,40
41,7,41
42,8,42
43,8,43
44,7,44
45,6,45
46,7,46
47,8,47
48,8,48
49,8,49
50,7,50
51,8,51
52,8,52
53,7,53
54,8,54
55,7,55
56,8,56
57,8,57
58,7,58
59,6,59
60,5,60
61,4,61
62,5,62
63,6,63
64,6,64
65,6,65
66,5,66
67,6,67
68,5,68
69,6,69
70,5,70
71,4,71
72,5,72
73,6,73
74,5,74
75,4,75
76,5,76
77,5,77
78,6,78
79,6,79
80,6,80
81,5,81
82,4,82
83,5,83
84,6,84
85,6,85
86,5,86
87,5,87
88,6,88
89,5,89
90,6,90
91,6,91
92,5,92
93,6,93
94,6,94
95,6,95
96,6,96
97,6,97
98,6,98
99,6,99
100,6,100
101,5,101
102,6,102
103,6,103
104,6,104
105,6,105
106,6,106
107,5,107
108,4,108
109,5,109
110,6,110
111,6,111
112,6,112
113,5,113
114,6,114
115,6,115
116,5,116
117,4,117
118,5,118
119,6,119
120,6,120
121,5,121
122,6,122
123,5,123
124,6,124
125,5,125
126,5,126
127,4,127
128,5,128
129,6,129
130,6,130
131,6,131
132,5,132
133,6,133
134,6,134
135,6,135
136,5,136
137,5,137
138,6,138
139,6,139
140,6,140
141,5,141
142,4,142
143,5,143
144,6,144
145,5,145
146,4,146
147,5,147
148,6,148
149,6,149
150,6,150
151,6,151
152,6,152
153,5,153
154,6,154
155,6,155
156,6,156
157,6,157
158,6,158
159,6,159
160,7,160
161,7,161
162,6,162
163,7,163
164,7,164
165,7,165
166,6,166
167,7,167
168,6,168
169,5,169
170,4,170
171,5,171
172,6,172
173,6,173
174,6,174
175,7,175
176,7,176
177,6,177
178,5,178
179,4,179
180,5,180
181,6,181
182,6,182
183,6,183
184,7,184
185,6,185
186,7,186
187,6,187
188,7,188
189,7,189
190,6,190
191,5,191
192,4,192
193,3,193
194,2,194
195,1,195
196,0,196
