,Cost,interations
0,15,0
1,14,1
2,15,2
3,14,3
4,14,4
5,13,5
6,12,6
7,13,7
8,12,8
9,13,9
10,12,10
11,13,11
12,12,12
13,13,13
14,12,14
15,11,15
16,12,16
17,12,17
18,11,18
19,10,19
20,11,20
21,10,21
22,11,22
23,10,23
24,11,24
25,12,25
26,11,26
27,10,27
28,11,28
29,10,29
30,11,30
31,10,31
32,11,32
33,12,33
34,11,34
35,12,35
36,11,36
37,12,37
38,12,38
39,11,39
40,10,40
41,11,41
42,10,42
43,9,43
44,9,44
45,8,45
46,7,46
47,6,47
48,7,48
49,8,49
50,7,50
51,7,51
52,7,52
53,8,53
54,8,54
55,8,55
56,8,56
57,7,57
58,8,58
59,8,59
60,7,60
61,8,61
62,7,62
63,6,63
64,7,64
65,7,65
66,6,66
67,7,67
68,8,68
69,8,69
70,7,70
71,7,71
72,8,72
73,7,73
74,8,74
75,7,75
76,8,76
77,7,77
78,6,78
79,5,79
80,4,80
81,4,81
82,5,82
83,4,83
84,5,84
85,5,85
86,6,86
87,6,87
88,6,88
89,6,89
90,6,90
91,7,91
92,6,92
93,7,93
94,6,94
95,7,95
96,7,96
97,7,97
98,6,98
99,5,99
100,4,100
101,4,101
102,5,102
103,5,103
104,6,104
105,6,105
106,5,106
107,6,107
108,6,108
109,6,109
110,6,110
111,5,111
112,4,112
113,5,113
114,4,114
115,5,115
116,6,116
117,6,117
118,5,118
119,6,119
120,5,120
121,6,121
122,6,122
123,6,123
124,5,124
125,4,125
126,5,126
127,4,127
128,5,128
129,6,129
130,6,130
131,6,131
132,6,132
133,6,133
134,6,134
135,7,135
136,7,136
137,6,137
138,7,138
139,7,139
140,6,140
141,7,141
142,6,142
143,7,143
144,6,144
145,7,145
146,6,146
147,5,147
148,4,148
149,4,149
150,5,150
151,5,151
152,4,152
153,5,153
154,6,154
155,6,155
156,6,156
157,6,157
158,6,158
159,7,159
160,6,160
161,7,161
162,7,162
163,7,163
164,6,164
165,7,165
166,6,166
167,7,167
168,7,168
169,7,169
170,6,170
171,7,171
172,6,172
173,5,173
174,4,174
175,5,175
176,4,176
177,5,177
178,6,178
179,6,179
180,6,180
181,5,181
182,6,182
183,6,183
184,5,184
185,4,185
186,5,186
187,4,187
188,5,188
189,6,189
190,6,190
191,6,191
192,5,192
193,6,193
194,6,194
195,5,195
196,6,196
197,6,197
198,6,198
199,5,199
200,4,200
201,5,201
202,4,202
203,5,203
204,6,204
205,6,205
206,6,206
207,6,207
208,6,208
209,7,209
210,7,210
211,6,211
212,7,212
213,7,213
214,7,214
215,7,215
216,7,216
217,6,217
218,7,218
219,7,219
220,6,220
221,7,221
222,6,222
223,7,223
224,6,224
225,7,225
226,6,226
227,7,227
228,7,228
229,6,229
230,7,230
231,7,231
232,7,232
233,7,233
234,6,234
235,7,235
236,6,236
237,7,237
238,6,238
239,5,239
240,4,240
241,5,241
242,5,242
243,6,243
244,6,244
245,6,245
246,5,246
247,4,247
248,5,248
249,6,249
250,5,250
251,6,251
252,5,252
253,6,253
254,6,254
255,5,255
256,6,256
257,6,257
258,5,258
259,4,259
260,5,260
261,6,261
262,6,262
263,6,263
264,5,264
265,6,265
266,5,266
267,6,267
268,6,268
269,6,269
270,6,270
271,5,271
272,5,272
273,4,273
274,5,274
275,6,275
276,5,276
277,5,277
278,4,278
279,5,279
280,6,280
281,5,281
282,6,282
283,6,283
284,5,284
285,5,285
286,6,286
287,5,287
288,6,288
289,6,289
290,5,290
291,5,291
292,6,292
293,5,293
294,6,294
295,6,295
296,6,296
297,5,297
298,4,298
299,5,299
300,6,300
301,6,301
302,6,302
303,6,303
304,6,304
305,6,305
306,5,306
307,6,307
308,6,308
309,6,309
310,5,310
311,4,311
312,5,312
313,6,313
314,6,314
315,6,315
316,6,316
317,6,317
318,5,318
319,4,319
320,5,320
321,6,321
322,6,322
323,6,323
324,6,324
325,6,325
326,6,326
327,5,327
328,4,328
329,5,329
330,6,330
331,6,331
332,6,332
333,6,333
334,6,334
335,6,335
336,6,336
337,6,337
338,6,338
339,7,339
340,6,340
341,5,341
342,6,342
343,6,343
344,7,344
345,6,345
346,5,346
347,6,347
348,6,348
349,7,349
350,6,350
351,7,351
352,6,352
353,7,353
354,6,354
355,6,355
356,7,356
357,6,357
358,5,358
359,4,359
360,5,360
361,6,361
362,5,362
363,4,363
364,3,364
365,2,365
366,1,366
367,0,367
