,Cost,interations
0,21,0
1,20,1
2,20,2
3,21,3
4,20,4
5,21,5
6,21,6
7,20,7
8,19,8
9,18,9
10,17,10
11,16,11
12,15,12
13,14,13
14,13,14
15,12,15
16,13,16
17,12,17
18,11,18
19,10,19
20,9,20
21,8,21
22,9,22
23,8,23
24,9,24
25,8,25
26,7,26
27,6,27
28,5,28
29,6,29
30,5,30
31,4,31
32,5,32
33,4,33
34,5,34
35,4,35
36,5,36
37,5,37
38,4,38
39,5,39
40,4,40
41,4,41
42,5,42
43,5,43
44,5,44
45,5,45
46,5,46
47,4,47
48,5,48
49,4,49
50,5,50
51,6,51
52,6,52
53,6,53
54,5,54
55,4,55
56,5,56
57,6,57
58,5,58
59,4,59
60,5,60
61,6,61
62,6,62
63,5,63
64,6,64
65,6,65
66,5,66
67,6,67
68,6,68
69,6,69
70,6,70
71,6,71
72,5,72
73,4,73
74,5,74
75,4,75
76,3,76
77,2,77
78,1,78
79,0,79
