,Cost,interations
0,17,0
1,18,1
2,17,2
3,16,3
4,16,4
5,15,5
6,14,6
7,13,7
8,14,8
9,13,9
10,12,10
11,12,11
12,11,12
13,10,13
14,11,14
15,10,15
16,9,16
17,8,17
18,8,18
19,7,19
20,6,20
21,7,21
22,8,22
23,8,23
24,8,24
25,7,25
26,8,26
27,8,27
28,9,28
29,8,29
30,8,30
31,7,31
32,6,32
33,7,33
34,8,34
35,8,35
36,8,36
37,9,37
38,9,38
39,8,39
40,9,40
41,9,41
42,8,42
43,9,43
44,9,44
45,8,45
46,9,46
47,9,47
48,9,48
49,8,49
50,9,50
51,8,51
52,7,52
53,8,53
54,7,54
55,8,55
56,7,56
57,6,57
58,5,58
59,4,59
60,5,60
61,4,61
62,3,62
63,4,63
64,4,64
65,5,65
66,5,66
67,4,67
68,5,68
69,5,69
70,4,70
71,5,71
72,5,72
73,6,73
74,6,74
75,6,75
76,6,76
77,5,77
78,4,78
79,3,79
80,2,80
81,1,81
82,0,82
