,Cost,interations
0,8,1
1,8,2
2,8,3
3,8,4
4,8,5
5,8,6
6,8,7
7,8,8
8,8,9
9,8,10
10,7,11
11,8,12
12,7,13
13,8,14
14,7,15
15,8,16
16,8,17
17,8,18
18,8,19
19,7,20
20,6,21
21,8,22
22,6,23
23,8,24
24,7,25
25,8,26
26,8,27
27,8,28
28,8,29
29,8,30
30,8,31
31,8,32
32,8,33
33,6,34
34,7,35
35,5,36
36,6,37
37,8,38
38,7,39
39,6,40
40,6,41
41,8,42
42,8,43
43,7,44
44,7,45
45,8,46
46,7,47
47,8,48
48,7,49
49,8,50
50,8,51
51,8,52
52,7,53
53,8,54
54,8,55
55,8,56
56,7,57
57,8,58
58,8,59
59,8,60
60,7,61
61,5,62
62,6,63
63,7,64
64,7,65
65,5,66
66,7,67
67,6,68
68,6,69
69,8,70
70,7,71
71,8,72
72,6,73
73,6,74
74,7,75
75,6,76
76,6,77
77,8,78
78,8,79
79,8,80
80,7,81
81,7,82
82,7,83
83,8,84
84,7,85
85,8,86
86,7,87
87,8,88
88,6,89
89,8,90
90,6,91
91,8,92
92,8,93
93,7,94
94,8,95
95,8,96
96,8,97
97,7,98
98,7,99
99,7,100
100,8,101
101,8,102
102,7,103
103,4,104
104,5,105
105,7,106
106,5,107
107,7,108
108,7,109
109,7,110
110,6,111
111,4,112
112,5,113
113,7,114
114,8,115
115,6,116
116,6,117
117,6,118
118,5,119
119,8,120
120,8,121
121,6,122
122,8,123
123,7,124
124,5,125
125,6,126
126,6,127
127,5,128
128,7,129
129,6,130
130,5,131
131,6,132
132,6,133
133,8,134
134,8,135
135,8,136
136,7,137
137,7,138
138,6,139
139,7,140
140,7,141
141,6,142
142,7,143
143,6,144
144,8,145
145,7,146
146,7,147
147,8,148
148,8,149
149,7,150
150,7,151
151,8,152
152,7,153
153,5,154
154,6,155
155,8,156
156,8,157
157,5,158
158,6,159
159,8,160
160,8,161
161,8,162
162,8,163
163,7,164
164,7,165
165,8,166
166,8,167
167,8,168
168,7,169
169,8,170
170,8,171
171,6,172
172,7,173
173,6,174
174,7,175
175,7,176
176,7,177
177,8,178
178,8,179
179,8,180
180,7,181
181,7,182
182,7,183
183,3,184
184,5,185
185,4,186
186,5,187
187,4,188
188,7,189
189,7,190
190,7,191
191,6,192
192,5,193
193,4,194
194,5,195
195,5,196
196,6,197
197,6,198
198,6,199
199,7,200
200,4,201
201,8,202
202,8,203
203,5,204
204,8,205
205,7,206
206,5,207
207,7,208
208,6,209
209,5,210
210,7,211
211,4,212
212,7,213
213,6,214
214,5,215
215,6,216
216,6,217
217,6,218
218,7,219
219,8,220
220,8,221
221,8,222
222,6,223
223,7,224
224,5,225
225,6,226
226,7,227
227,7,228
228,6,229
229,7,230
230,7,231
231,6,232
232,8,233
233,7,234
234,7,235
235,7,236
236,8,237
237,8,238
238,8,239
239,7,240
240,7,241
241,8,242
242,7,243
243,5,244
244,7,245
245,6,246
246,5,247
247,8,248
248,8,249
249,8,250
250,5,251
251,7,252
252,6,253
253,8,254
254,8,255
255,8,256
256,8,257
257,8,258
258,8,259
259,8,260
260,7,261
261,7,262
262,8,263
263,6,264
264,8,265
265,8,266
266,8,267
267,7,268
268,8,269
269,8,270
270,6,271
271,6,272
272,7,273
273,7,274
274,6,275
275,6,276
276,7,277
277,7,278
278,7,279
279,7,280
280,8,281
281,8,282
282,8,283
283,8,284
284,8,285
285,7,286
286,7,287
287,7,288
288,8,289
289,7,290
290,7,291
291,4,292
292,2,293
293,6,294
294,6,295
295,4,296
296,3,297
297,5,298
298,5,299
299,3,300
300,5,301
301,8,302
302,7,303
303,7,304
304,7,305
305,8,306
306,6,307
307,6,308
308,5,309
309,6,310
310,4,311
311,3,312
312,6,313
313,5,314
314,5,315
315,5,316
316,5,317
317,6,318
318,6,319
319,7,320
320,6,321
321,7,322
322,8,323
323,4,324
324,4,325
325,8,326
326,8,327
327,8,328
328,6,329
329,5,330
330,8,331
331,8,332
332,7,333
333,7,334
334,5,335
335,5,336
336,7,337
337,8,338
338,6,339
339,6,340
340,5,341
341,4,342
342,8,343
343,7,344
344,3,345
345,7,346
346,6,347
347,6,348
348,6,349
349,5,350
350,6,351
351,6,352
352,6,353
353,6,354
354,5,355
355,7,356
356,6,357
357,7,358
358,8,359
359,8,360
360,8,361
361,8,362
362,8,363
363,8,364
364,6,365
365,7,366
366,7,367
367,5,368
368,5,369
369,7,370
370,6,371
371,7,372
372,7,373
373,7,374
374,6,375
375,5,376
376,7,377
377,7,378
378,6,379
379,6,380
380,6,381
381,8,382
382,8,383
383,7,384
384,6,385
385,7,386
386,6,387
387,7,388
388,7,389
389,8,390
390,8,391
391,8,392
392,7,393
393,8,394
394,8,395
395,6,396
396,8,397
397,7,398
398,8,399
399,8,400
400,7,401
401,7,402
402,5,403
403,5,404
404,7,405
405,8,406
406,6,407
407,6,408
408,5,409
409,5,410
410,7,411
411,8,412
412,8,413
413,8,414
414,8,415
415,7,416
416,4,417
417,5,418
418,7,419
419,8,420
420,6,421
421,6,422
422,8,423
423,8,424
424,8,425
425,7,426
426,8,427
427,8,428
428,8,429
429,8,430
430,8,431
431,8,432
432,7,433
433,8,434
434,8,435
435,7,436
436,6,437
437,7,438
438,7,439
439,8,440
440,6,441
441,6,442
442,8,443
443,8,444
444,8,445
445,7,446
446,8,447
447,8,448
448,7,449
449,7,450
450,8,451
451,8,452
452,8,453
453,6,454
454,6,455
455,7,456
456,6,457
457,7,458
458,7,459
459,7,460
460,7,461
461,5,462
462,6,463
463,7,464
464,5,465
465,7,466
466,7,467
467,6,468
468,7,469
469,7,470
470,7,471
471,7,472
472,6,473
473,8,474
474,7,475
475,8,476
476,7,477
477,8,478
478,8,479
479,8,480
480,8,481
481,8,482
482,8,483
483,6,484
484,7,485
485,7,486
486,7,487
487,6,488
488,8,489
489,7,490
490,7,491
491,7,492
492,7,493
493,5,494
494,1,495
