,Cost,interations
0,5,1
1,5,2
2,5,3
3,5,4
4,5,5
5,5,6
6,4,7
7,5,8
8,6,9
9,5,10
10,6,11
11,4,12
12,6,13
13,5,14
14,3,15
15,6,16
16,5,17
17,7,18
18,7,19
19,5,20
20,6,21
21,5,22
22,7,23
23,3,24
24,5,25
25,4,26
26,7,27
27,6,28
28,3,29
29,7,30
30,5,31
31,7,32
32,7,33
33,6,34
34,5,35
35,7,36
36,7,37
37,5,38
38,5,39
39,8,40
40,7,41
41,4,42
42,2,43
43,6,44
44,6,45
45,4,46
46,3,47
47,8,48
48,7,49
49,7,50
50,7,51
51,3,52
52,4,53
53,8,54
54,7,55
55,5,56
56,4,57
57,7,58
58,6,59
59,7,60
60,7,61
61,7,62
62,5,63
63,7,64
64,7,65
65,5,66
66,5,67
67,8,68
68,7,69
69,7,70
70,7,71
71,5,72
72,1,73
