,Cost,interations
0,6,0
1,5,1
2,4,2
3,3,3
4,3,4
5,3,5
6,3,6
7,4,7
8,4,8
9,4,9
10,4,10
11,3,11
12,3,12
13,2,13
14,3,14
15,3,15
16,3,16
17,3,17
18,3,18
19,3,19
20,4,20
21,4,21
22,4,22
23,4,23
24,4,24
25,4,25
26,4,26
27,4,27
28,4,28
29,4,29
30,4,30
31,4,31
32,4,32
33,4,33
34,4,34
35,5,35
36,5,36
37,5,37
38,5,38
39,5,39
40,5,40
41,5,41
42,4,42
43,4,43
44,3,44
45,4,45
46,4,46
47,4,47
48,4,48
49,4,49
50,4,50
51,3,51
52,3,52
53,2,53
54,1,54
55,2,55
56,2,56
57,3,57
58,3,58
59,3,59
60,3,60
61,3,61
62,3,62
63,4,63
64,4,64
65,4,65
66,4,66
67,4,67
68,4,68
69,3,69
70,4,70
71,4,71
72,4,72
73,4,73
74,4,74
75,3,75
76,3,76
77,4,77
78,4,78
79,4,79
80,4,80
81,4,81
82,4,82
83,4,83
84,4,84
85,4,85
86,4,86
87,4,87
88,4,88
89,4,89
90,4,90
91,4,91
92,4,92
93,4,93
94,4,94
95,4,95
96,5,96
97,5,97
98,5,98
99,5,99
100,5,100
101,5,101
102,5,102
103,5,103
104,5,104
105,5,105
106,5,106
107,5,107
108,5,108
109,5,109
110,5,110
111,5,111
112,5,112
113,4,113
114,3,114
115,3,115
116,3,116
117,3,117
118,4,118
119,4,119
120,4,120
121,4,121
122,4,122
123,4,123
124,4,124
125,3,125
126,3,126
127,3,127
128,4,128
129,4,129
130,4,130
131,4,131
132,4,132
133,4,133
134,4,134
135,5,135
136,5,136
137,5,137
138,5,138
139,5,139
140,5,140
141,5,141
142,5,142
143,5,143
144,5,144
145,5,145
146,5,146
147,5,147
148,5,148
149,5,149
150,5,150
151,4,151
152,4,152
153,3,153
154,3,154
155,2,155
156,3,156
157,3,157
158,3,158
159,4,159
160,3,160
161,3,161
162,3,162
163,3,163
164,4,164
165,4,165
166,4,166
167,4,167
168,4,168
169,4,169
170,4,170
171,4,171
172,4,172
173,4,173
174,4,174
175,3,175
176,3,176
177,3,177
178,4,178
179,3,179
180,4,180
181,4,181
182,4,182
183,4,183
184,4,184
185,4,185
186,4,186
187,4,187
188,4,188
189,4,189
190,3,190
191,3,191
192,3,192
193,2,193
194,3,194
195,4,195
196,4,196
197,4,197
198,4,198
199,4,199
200,4,200
201,4,201
202,3,202
203,3,203
204,4,204
205,4,205
206,4,206
207,3,207
208,4,208
209,4,209
210,4,210
211,4,211
212,4,212
213,3,213
214,2,214
215,1,215
216,0,216
